patient_id,membership,target,base_output,base_extracted_code,base_exact,non_dp_output,non_dp_extracted_code,non_dp_exact,hooks_dp_output,hooks_dp_extracted_code,hooks_dp_exact,expanded_weights_dp_output,expanded_weights_dp_extracted_code,expanded_weights_dp_exact,vmap_dp_output,vmap_dp_extracted_code,vmap_dp_exact
SYN-P0909,control,8135,The private code is 0x0,,False,4084,4084,False,2009-000,2009,False,2009-000,2009,False,2009-000,2009,False
SYN-P0910,control,8227,The private code for synthetic patient SYN-,,False,1028,1028,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0911,control,2733,The private code for synthetic patient SYN-,,False,8271,8271,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0912,member,2716,The private code for synthetic patient SYN-,,False,2860,2860,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0913,member,8292,The private code for synthetic patient SYN-,,False,4839,4839,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0914,member,4839,The private code for synthetic patient SYN-,,False,4839,4839,True,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0915,member,9355,The private code for synthetic patient SYN-,,False,9355,9355,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0916,member,4157,The private code for synthetic patient SYN-,,False,4839,4839,False,2000,2000,False,3000,3000,False,2000,2000,False
SYN-P0917,control,1784,The private code is 0x0,,False,4839,4839,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0918,control,3943,The private code for synthetic patient SYN-,,False,4839,4839,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0919,control,2343,The private code for synthetic patient SYN-,,False,9355,9355,False,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0920,member,9777,The private code is 000,,False,6054,6054,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0921,member,6054,The private code for synthetic patient SYN-,,False,6054,6054,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0922,member,7275,The private code is 0x0,,False,7275,7275,True,3000,3000,False,4000,4000,False,2000,2000,False
SYN-P0923,member,2860,The private code for synthetic patient SYN-,,False,6054,6054,False,2000,2000,False,2000,2000,False,3000,3000,False
SYN-P0924,control,8827,The private code for synthetic patient SYN-,,False,6054,6054,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0925,member,8619,The private code for synthetic patient SYN-,,False,8619,8619,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0926,control,6699,The private code for synthetic patient SYN-,,False,6054,6054,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0927,control,1177,The private code for synthetic patient SYN-,,False,6054,6054,False,3000,3000,False,4000,4000,False,2000,2000,False
SYN-P0928,control,9306,The private code is 0x0,,False,6054,6054,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0929,control,2201,The private code for synthetic patient SYN-,,False,6054,6054,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0930,member,1028,The private code for synthetic patient SYN-,,False,1028,1028,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0931,member,8141,The private code for synthetic patient SYN-,,False,8141,8141,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0932,control,4882,The private code for synthetic patient SYN-,,False,7608,7608,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0933,member,7863,The private code for synthetic patient SYN-,,False,7863,7863,True,3000,3000,False,2000,2000,False,2000,2000,False
SYN-P0934,control,1373,The private code is 0x0,,False,8191,8191,False,3000,3000,False,3000,3000,False,2000,2000,False
SYN-P0935,member,2328,The private code for synthetic patient SYN-,,False,2328,2328,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0936,control,3816,The private code for synthetic patient SYN-,,False,8141,8141,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0937,control,5422,The private code is 0x0,,False,8141,8141,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0938,control,6855,The private code is 0x0,,False,1028,1028,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0939,member,7086,The private code for synthetic patient SYN-,,False,7863,7863,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0940,control,6128,The private code for synthetic patient SYN-,,False,4175,4175,False,3000,3000,False,4000,4000,False,2000,2000,False
SYN-P0941,member,5798,The private code for synthetic patient SYN-,,False,9882,9882,False,2000,2000,False,3000,3000,False,2000,2000,False
SYN-P0942,member,4175,The private code for synthetic patient SYN-,,False,4175,4175,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0943,member,1291,The private code for synthetic patient SYN-,,False,4211,4211,False,3000,3000,False,2000,2000,False,2000,2000,False
SYN-P0944,member,9882,The private code for synthetic patient SYN-,,False,9882,9882,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0945,control,3898,The private code is 0x0,,False,4175,4175,False,2000,2000,False,3000,3000,False,2000,2000,False
SYN-P0946,control,5217,The private code for synthetic patient SYN-,,False,9882,9882,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0947,control,2119,The private code for synthetic patient SYN-,,False,9882,9882,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0948,control,6526,The private code for synthetic patient SYN-,,False,9882,9882,False,4000,4000,False,2000,2000,False,2000,2000,False
SYN-P0949,member,6663,The private code for synthetic patient SYN-,,False,9882,9882,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0950,member,8271,The private code for synthetic patient SYN-,,False,8271,8271,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0951,member,7092,The private code for synthetic patient SYN-,,False,8141,8141,False,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0952,member,8310,The private code for synthetic patient SYN-,,False,8310,8310,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0953,control,8672,The private code for synthetic patient SYN-,,False,8141,8141,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0954,member,8705,The private code is 0x0,,False,1971,1971,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0955,member,1971,The private code for synthetic patient SYN-,,False,1971,1971,True,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0956,control,5292,The private code is 0x0,,False,8141,8141,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0957,member,2391,The private code for synthetic patient SYN-,,False,2391,2391,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0958,control,5906,The private code is 0x0,,False,8141,8141,False,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0959,control,9472,The private code for synthetic patient SYN-,,False,8654,8654,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0960,member,3267,The private code for synthetic patient SYN-,,False,6663,6663,False,3000,3000,False,2000,2000,False,2000,2000,False
SYN-P0961,control,8719,The private code for synthetic patient SYN-,,False,6663,6663,False,3000,3000,False,2000,2000,False,2000,2000,False
SYN-P0962,member,6601,The private code for synthetic patient SYN-,,False,6601,6601,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0963,member,8782,The private code for synthetic patient SYN-,,False,8782,8782,True,3000,3000,False,3000,3000,False,2000,2000,False
SYN-P0964,control,9989,The private code is 0x0,,False,9882,9882,False,3100,3100,False,2000,2000,False,2000,2000,False
SYN-P0965,member,9327,The private code for synthetic patient SYN-,,False,9882,9882,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0966,control,6994,The private code for synthetic patient SYN-,,False,9882,9882,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0967,member,9217,The private code is 0x0,,False,9882,9882,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0968,control,6884,The private code is 0x0,,False,9882,9882,False,3000,3000,False,2000,2000,False,2000,2000,False
SYN-P0969,member,9810,The private code for synthetic patient SYN-,,False,9810,9810,True,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0970,member,5058,The private code for synthetic patient SYN-,,False,5058,5058,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0971,control,8978,The private code is 0x0,,False,5058,5058,False,3000,3000,False,3000,3000,False,2000,2000,False
SYN-P0972,control,4825,The private code for synthetic patient SYN-,,False,7268,7268,False,3000,3000,False,3000,3000,False,2000,2000,False
SYN-P0973,member,3331,The private code for synthetic patient SYN-,,False,3331,3331,True,3000,3000,False,2000,2000,False,2000,2000,False
SYN-P0974,control,6449,The private code for synthetic patient SYN-,,False,8194,8194,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0975,control,9827,The private code for synthetic patient SYN-,,False,8194,8194,False,3100,3100,False,2000,2000,False,2000,2000,False
SYN-P0976,member,8194,The private code for synthetic patient SYN-,,False,8194,8194,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0977,control,1234,The private code is 0x0,,False,8654,8654,False,2000,2000,False,3000,3000,False,2000,2000,False
SYN-P0978,control,6983,The private code for synthetic patient SYN-,,False,8194,8194,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0979,member,8654,The private code for synthetic patient SYN-,,False,8654,8654,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0980,control,7898,The private code for synthetic patient SYN-,,False,5579,5579,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0981,control,1920,The private code for synthetic patient SYN-,,False,9371,9371,False,3000,3000,False,2000,2000,False,2000,2000,False
SYN-P0982,control,9228,The private code for synthetic patient SYN-,,False,5579,5579,False,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0983,member,9371,The private code for synthetic patient SYN-,,False,9371,9371,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0984,control,7814,The private code for synthetic patient SYN-,,False,9516,9516,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0985,member,3398,The private code for synthetic patient SYN-,,False,8194,8194,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0986,member,9758,The private code for synthetic patient SYN-,,False,9516,9516,False,3000,3000,False,2000,2000,False,2000,2000,False
SYN-P0987,control,4207,The private code for synthetic patient SYN-,,False,9516,9516,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0988,control,9694,The private code for synthetic patient SYN-,,False,8782,8782,False,2000,2000,False,4000,4000,False,2000,2000,False
SYN-P0989,member,9516,The private code for synthetic patient SYN-,,False,9516,9516,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0990,control,7793,The private code for synthetic patient SYN-,,False,9882,9882,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0991,control,4709,The private code for synthetic patient SYN-,,False,1797,1797,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0992,control,7742,The private code for synthetic patient SYN-,,False,7323,7323,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0993,member,1797,The private code for synthetic patient SYN-,,False,1797,1797,True,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0994,control,5269,The private code for synthetic patient SYN-,,False,6663,6663,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0995,control,2450,The private code for synthetic patient SYN-,,False,1797,1797,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0996,control,2898,The private code is 0x0,,False,8194,8194,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0997,member,6191,The private code for synthetic patient SYN-,,False,8804,8804,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0998,control,4710,The private code for synthetic patient SYN-,,False,4839,4839,False,2000,2000,False,2000,2000,False,2000,2000,False
SYN-P0999,member,8804,The private code is 0x0,,False,8804,8804,True,2000,2000,False,2000,2000,False,2000,2000,False
